c#type,bothCommentAndArchive,bothDisandKeyInMeta,divCount,externalLinks,forumFreqWordCount,hasBlogWordInMetaData,hasBlogWordInURL,hasCommentBox,hasFeed,hasForumWordInMetaData,hasForumWordInURL,hasMetaDis,hasMetaKeywords,hasPostsArchive,imgCount,imgToParaRatio,intLinkToExtLinkRatio,internalLinks,itemToListRatio,largeImgCount,listCount,listItemCount,orgFreqWordCount,paraCount,rowCount,rowToTableRatio,smallParaCount,tableCount,totLinks,wordCount,wordToParaRatio
forum,FALSE,TRUE,9,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,8,0,5,10,0,0,0,0,0,0,15,1.67,4,9,12,92,0
forum,FALSE,TRUE,28,8,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,50,4,20.63,165,2.56,1,16,41,0,4,0,0,68,0,173,1332,333
forum,FALSE,TRUE,609,17,9,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,246,0,26.29,447,3.17,4,104,330,1,0,0,0,117,0,464,2464,0
forum,FALSE,TRUE,54,8,4,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,27,0.09,5.38,43,3.28,11,18,59,2,1,9,4.5,16,2,51,384,384
forum,FALSE,FALSE,39,66,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,4,0,2.05,135,6.87,3,30,206,3,0,0,0,5,0,201,455,0
forum,FALSE,FALSE,59,2,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,0,29,58,3.91,1,11,43,1,0,5,5,10,1,60,247,0
forum,FALSE,TRUE,16,1,5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,1,0,15,15,2,1,4,8,0,0,0,0,5,0,16,82,0
forum,FALSE,FALSE,51,9,2,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,30,1,16.56,149,2.43,1,23,56,0,1,0,0,54,0,158,1127,1127
forum,FALSE,TRUE,16,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,3,1,242,242,1.67,1,6,10,0,1,0,0,9,0,243,640,640
forum,FALSE,TRUE,16,1,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,3,0,22,22,1.67,1,6,10,0,0,0,0,12,0,23,176,0
forum,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
forum,FALSE,TRUE,6,11,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,59,0,8.09,89,0,2,0,0,0,0,42,4.2,33,10,100,690,0
forum,FALSE,TRUE,14,1,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,1,0,7,7,4,1,1,4,0,0,1,1,1,1,8,14,0
forum,FALSE,TRUE,32,24,15,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,49,2.25,14.46,347,3.11,4,18,56,1,9,16,2.29,45,7,371,2387,265.22
forum,FALSE,TRUE,5,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,16,0.4,3.29,23,7,5,1,7,0,2,7,1.75,14,4,30,304,152
forum,FALSE,TRUE,344,8,28,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,228,0,37.25,298,0,2,0,0,1,0,142,2.03,79,70,306,1697,0
forum,FALSE,TRUE,21,7,3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,1,2.57,18,2.67,1,9,24,1,1,0,0,3,0,25,128,128
forum,FALSE,TRUE,154,10,9,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,72,0,14,140,0,3,0,0,2,0,62,4.13,28,15,150,711,0
forum,FALSE,FALSE,15,6,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,3,1,1.33,8,3,1,1,3,0,1,0,0,6,0,14,125,125
forum,FALSE,FALSE,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,62,62
forum,FALSE,FALSE,1,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,27,0
forum,FALSE,TRUE,136,6,17,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,88,1,22.83,137,5,4,1,5,0,4,62,3.65,29,17,143,843,210.75
forum,FALSE,TRUE,27,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,14,1,59,59,2.4,1,10,24,0,1,0,0,31,0,60,522,522
forum,FALSE,TRUE,89,0,9,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,47,0,0,70,9,0,1,9,1,1,41,2.16,21,19,70,439,439
forum,FALSE,TRUE,35,1,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2,0,80,80,9.44,1,9,85,0,0,0,0,2,0,81,177,0
forum,FALSE,FALSE,84,25,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,44,0.02,5.4,135,4.86,43,29,141,1,1,8,4,17,2,160,560,560
forum,FALSE,TRUE,25,5,11,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,18,6,47.4,237,2.07,1,14,29,0,6,0,0,38,0,242,1130,188.33
forum,FALSE,TRUE,223,6,8,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,149,1,35.5,213,0,1,0,0,0,1,99,2.3,34,43,219,981,981
forum,FALSE,FALSE,32,3,30,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,27,1,34.67,104,3,1,4,12,0,1,38,38,53,1,107,847,847
forum,FALSE,TRUE,294,11,5,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,156,2,20.55,226,0,1,0,0,1,2,84,5.6,49,15,237,1387,693.5
forum,FALSE,TRUE,127,14,10,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,54,1.5,8.07,113,3.58,2,12,43,2,3,53,2.21,30,24,127,775,258.33
forum,FALSE,TRUE,24,1,5,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,18,0,90,90,2.14,1,14,30,1,0,0,0,41,0,91,653,0
forum,FALSE,TRUE,43,17,8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,24,0.5,5.18,88,3,2,18,54,1,1,0,0,50,0,105,893,893
forum,FALSE,FALSE,112,43,95,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,260,2,21.65,931,0,1,0,0,1,2,135,6.43,44,21,974,3022,1511
forum,FALSE,FALSE,52,4,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,12.5,50,3.25,2,16,52,0,0,0,0,15,0,54,410,0
forum,FALSE,TRUE,68,9,45,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,56,1,25.56,230,7,1,1,7,0,1,56,3.5,101,16,239,1375,1375
forum,FALSE,FALSE,496,246,10,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,43,0.83,0.04,11,2,6,14,28,0,5,82,5.47,88,15,257,1898,379.6
forum,FALSE,FALSE,17,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,12,0,66,66,2.3,0,10,23,0,1,0,0,36,0,67,579,579
forum,FALSE,TRUE,44,23,7,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,6,3,5.04,116,3.38,1,8,27,0,3,30,10,31,3,139,786,262
forum,FALSE,FALSE,176,25,7,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,2,0,2.36,59,3.29,0,7,23,1,0,32,4.57,35,7,84,792,0
forum,FALSE,TRUE,33,111,8,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,37,0,1.34,149,5.89,0,28,165,1,1,0,0,73,0,260,1357,1357
forum,FALSE,FALSE,3,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22,0
forum,FALSE,TRUE,236,21,3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,21,0.13,11.76,247,6.39,8,44,281,2,1,0,0,59,0,268,1441,1441
forum,FALSE,TRUE,52,9,15,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,21,1,4.11,37,3,1,13,39,1,1,25,6.25,9,4,46,274,274
forum,FALSE,TRUE,656,0,12,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,489,1,0,410,0,1,0,0,2,1,139,12.64,71,11,410,2368,2368
forum,FALSE,TRUE,346,43,89,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,53,2.5,5.12,220,2.6,6,80,208,2,15,3,3,50,1,263,2165,144.33
forum,FALSE,TRUE,49,12,9,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,63,0.26,14.92,179,2.88,31,57,164,2,8,29,5.8,42,5,191,1400,175
forum,FALSE,TRUE,11,59,7,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,44,1,2.88,170,8.63,2,8,69,1,2,34,2.62,41,13,229,992,496
forum,FALSE,FALSE,72,3,10,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,46,0.18,45.67,137,3.32,22,41,136,0,4,22,3.67,43,6,140,1021,255.25
forum,FALSE,TRUE,200,9,18,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,126,1.33,25.78,232,0,6,0,0,1,8,64,3.05,28,21,241,1166,145.75
forum,FALSE,TRUE,383,22,21,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,146,2,10.73,236,1,1,1,1,1,2,68,3.24,60,21,258,1678,839
forum,FALSE,TRUE,580,2,69,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,34,0,147.5,295,6.2,0,10,62,1,3,0,0,61,0,297,1680,560
forum,FALSE,FALSE,92,43,7,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,43,0.12,1.58,68,5.13,34,8,41,0,4,0,0,26,0,111,653,163.25
forum,FALSE,FALSE,1,2,5,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,60,0,35.5,71,0,7,0,0,1,0,41,2.93,46,14,73,648,0
forum,FALSE,TRUE,36,3,8,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,13,0,21.67,65,5,0,1,5,1,7,22,1.29,10,17,68,623,89
forum,FALSE,FALSE,28,0,1,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,28,7,0,1,7,0,10,0,0,8,0,28,698,69.8
forum,FALSE,TRUE,0,0,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,4,0,0,0,0,4,0,0,0,0,0,0,10,0,0,213,0
forum,FALSE,TRUE,109,5,36,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,32,0,31.8,159,2.41,0,32,77,2,2,0,0,21,0,164,691,345.5
forum,FALSE,TRUE,361,21,24,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,182,0.9,10,210,5.33,10,3,16,5,9,180,2,58,90,231,1871,207.89
forum,FALSE,TRUE,165,44,123,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,6,43,6.02,265,8,1,4,32,6,43,120,8,222,15,309,4944,114.98
forum,FALSE,FALSE,187,19,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27,0.13,5.89,112,4.63,15,19,88,0,2,6,1.5,27,4,131,683,341.5
forum,TRUE,TRUE,559,56,75,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,161,0.43,5.32,298,3.41,7,74,252,7,3,0,0,79,0,354,2075,691.67
forum,TRUE,FALSE,80,0,3,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,25,0.91,0,175,6.26,11,19,119,1,10,0,0,22,0,175,832,83.2
forum,FALSE,FALSE,87,25,10,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,287,0,14.52,363,5.09,4,11,56,0,0,0,0,78,0,388,1611,0
forum,FALSE,TRUE,208,6,31,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,124,0.75,63,378,5.25,8,4,21,2,6,79,4.16,43,19,384,1424,237.33
forum,FALSE,TRUE,393,82,122,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,128,2.67,6.16,505,4.38,3,120,526,3,8,0,0,46,0,587,2638,329.75
forum,FALSE,TRUE,15,0,14,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,75,0.67,0,70,10,3,1,10,0,2,52,7.43,40,7,70,858,429
forum,FALSE,TRUE,135,17,33,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,50,1,7.35,125,3.18,2,38,121,3,2,0,0,14,0,142,636,318
forum,FALSE,TRUE,182,11,11,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,89,1,14.45,159,5,1,2,10,1,1,44,4.89,47,9,170,1033,1033
forum,FALSE,TRUE,182,11,11,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,88,1,14.45,159,5,1,2,10,1,1,44,4.89,45,9,170,1029,1029
forum,FALSE,TRUE,79,27,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,30,0,3.96,107,5,1,5,25,0,0,15,1.88,3,8,134,316,0
forum,FALSE,TRUE,211,14,76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,112,8,9.57,134,2.88,1,43,124,1,8,0,0,35,0,148,1188,148.5
forum,FALSE,TRUE,57,16,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,8,1,4.56,73,5.67,4,18,102,1,4,0,0,2,0,89,552,138
forum,FALSE,TRUE,646,33,233,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,277,0,17.42,575,2.46,1,213,525,6,0,13,4.33,77,3,608,3297,0
forum,FALSE,TRUE,21,3,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,16,1,20,60,2.5,1,10,25,1,1,0,0,39,0,63,611,611
forum,FALSE,TRUE,503,17,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,394,0.19,28.53,485,11.33,16,3,34,0,3,126,3.15,125,40,502,2720,906.67
forum,TRUE,TRUE,304,5,54,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,82,9,41.2,206,2.39,1,59,141,2,9,0,0,46,0,211,1813,201.44
forum,FALSE,TRUE,19,14,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,86,0,22.36,313,7.71,6,17,131,2,0,59,5.9,75,10,327,1369,0
forum,FALSE,TRUE,35,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,17,0,73,73,1.72,1,18,31,0,0,0,0,32,0,74,539,0
forum,FALSE,TRUE,248,14,86,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,85,0,13.64,191,2.19,0,80,175,2,1,0,0,32,0,205,1224,1224
forum,FALSE,TRUE,17,102,4,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,28,2,0.62,63,10.63,2,8,85,3,4,33,4.71,36,7,165,1011,252.75
forum,FALSE,TRUE,336,29,16,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,181,6,8.66,251,5,1,1,5,9,6,95,7.92,83,12,280,1987,331.17
forum,FALSE,FALSE,117,4,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,58,0,17,68,3.67,25,6,22,0,0,4,1,19,4,72,389,0
forum,FALSE,FALSE,166,3,7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,1,0,37.33,112,6.1,1,10,61,1,0,0,0,33,0,115,664,0
forum,FALSE,TRUE,7,4,19,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,49,0,26.75,107,0,2,0,0,0,0,40,4,7,10,111,351,0
forum,FALSE,FALSE,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0
forum,FALSE,TRUE,268,23,39,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,88,0.5,5.65,130,2.16,2,55,119,1,1,0,0,58,0,153,1061,1061
forum,FALSE,TRUE,6,12,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,34,0,6.58,79,4,2,2,8,0,0,32,2.91,28,11,91,453,0
forum,FALSE,TRUE,293,1,63,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,75,2,135,135,3.22,1,32,103,2,2,0,0,37,0,136,1183,591.5
forum,FALSE,TRUE,16,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,3,0,30,30,1.67,0,6,10,0,0,0,0,12,0,31,219,0
forum,FALSE,TRUE,114,3,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,58,4,29,87,0,1,0,0,0,4,43,3.31,18,13,90,700,175
forum,FALSE,FALSE,29,5,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0.5,1,5,1,2,2,2,0,1,0,0,3,0,10,91,91
forum,FALSE,TRUE,98,123,13,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,21,1,3.08,379,9,2,1,9,0,2,29,2.9,22,10,502,823,411.5
forum,FALSE,FALSE,11,11,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,20,0,2.09,23,4.5,1,2,9,0,0,34,1.55,12,22,34,201,0
forum,FALSE,TRUE,495,23,9,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,131,0,22.48,517,2.76,0,164,452,1,2,0,0,54,0,540,2234,1117
forum,FALSE,TRUE,318,8,11,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,125,0.67,33.13,265,0,3,0,0,2,2,93,6.2,65,15,273,1634,817
forum,FALSE,TRUE,16,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,5,0,15.5,31,2.17,1,6,13,0,0,0,0,17,0,33,308,0
forum,FALSE,TRUE,8,6,10,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,38,0.5,16.17,97,0,2,0,0,0,1,38,2.53,19,15,103,593,593
forum,FALSE,TRUE,23,7,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,13,4,7.29,51,2.33,1,12,28,0,4,1,1,11,1,58,465,116.25
forum,FALSE,TRUE,110,30,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,44,0.05,3.37,101,3.83,22,12,46,0,1,61,2.54,26,24,131,660,660
forum,FALSE,TRUE,6,1,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,23,0,46,46,0,1,0,0,0,0,24,2.18,18,11,47,302,0
forum,FALSE,TRUE,28,0,8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,27,12,0,135,2.5,1,16,40,0,12,0,0,53,0,135,1399,116.58
forum,FALSE,TRUE,96,4,0,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,19,0,11.75,47,0,13,0,0,0,0,1,1,7,1,51,179,0
forum,FALSE,FALSE,73,67,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,28,0,0.78,52,5.67,26,15,85,0,0,0,0,18,0,119,380,0
forum,FALSE,TRUE,50,23,14,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,76,0,4.61,106,0,9,0,0,0,0,62,2.7,42,23,129,718,0
forum,FALSE,TRUE,16,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,3,0,20.5,41,1.83,1,6,11,0,0,0,0,13,0,43,252,0
forum,FALSE,TRUE,296,45,94,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,155,1,4.82,217,2.49,4,88,219,5,4,0,0,46,0,262,1720,430
forum,FALSE,FALSE,243,3,5,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,4,1,57.33,172,7.4,1,10,74,1,1,0,0,50,0,175,1113,1113
forum,FALSE,TRUE,37,7,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,17,0,17.71,124,1.5,1,22,33,0,0,2,2,24,1,131,493,0
forum,FALSE,FALSE,12,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,57,57
forum,FALSE,FALSE,76,11,1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,20,0.7,7.64,84,5.4,10,10,54,1,7,0,0,14,0,95,708,101.14
Blogs,FALSE,FALSE,781,104,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,45,0.72,3.52,366,6,32,5,30,0,23,0,0,60,0,470,2342,101.83
Blogs,FALSE,FALSE,781,104,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,45,0.7,3.52,366,6,33,5,30,0,23,0,0,60,0,470,2340,101.74
Blogs,FALSE,FALSE,223,50,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,131,0.17,4,200,3,72,30,90,2,12,0,0,133,0,250,2565,213.75
Blogs,FALSE,TRUE,788,208,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,121,0.29,3.6,749,5.74,75,104,597,2,22,0,0,190,0,957,4493,204.23
Blogs,FALSE,TRUE,187,23,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,47,0.06,6.87,158,3.95,35,22,87,2,2,0,0,83,0,181,1195,597.5
Blogs,FALSE,TRUE,153,117,2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,31,6.11,0.73,85,5,9,20,100,1,55,0,0,65,0,202,4468,81.24
Blogs,TRUE,FALSE,516,157,4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,111,0.5,2.08,326,3.75,98,61,229,2,49,0,0,178,0,483,4649,94.88
Blogs,TRUE,FALSE,47,22,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,33,0.07,11.32,249,8.63,30,16,138,2,2,0,0,221,0,271,2877,1438.5
Blogs,FALSE,TRUE,181,74,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,86,0.08,5.35,396,7.18,48,22,158,0,4,0,0,127,0,470,2291,572.75
Blogs,FALSE,FALSE,817,84,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,60,0.31,5.21,438,6,49,5,30,0,15,0,0,87,0,522,2257,150.47
Blogs,FALSE,TRUE,105,104,2,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,44,0,1.81,188,10.71,40,14,150,0,0,19,1.27,88,15,292,1358,0
Blogs,FALSE,FALSE,811,62,1,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,57,0.59,7.11,441,6,46,5,30,0,27,0,0,74,0,503,2827,104.7
Blogs,FALSE,FALSE,184,212,0,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,77,1.41,0.42,89,3.26,27,43,140,5,38,0,0,73,0,301,3528,92.84
Blogs,TRUE,FALSE,48,105,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,4,1.75,0.54,57,5.2,4,5,26,0,7,76,8.44,56,9,162,1478,211.14
Blogs,FALSE,FALSE,165,18,0,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,11.5,207,12.53,0,15,188,1,3,0,0,24,0,225,1012,337.33
Blogs,FALSE,TRUE,50,20,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,2,30,9.5,190,8.26,1,23,190,1,30,0,0,32,0,210,1950,65
Blogs,TRUE,FALSE,361,139,8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,24,12.07,3.72,517,6.84,14,44,301,0,169,47,2.76,152,17,656,10815,63.99
Blogs,FALSE,TRUE,145,245,1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,31,2.82,0.21,51,11.87,11,15,178,1,31,0,0,25,0,296,2735,88.23
Blogs,TRUE,TRUE,464,397,4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,60,2.04,0.4,160,3.04,49,27,82,7,100,0,0,215,0,557,7621,76.21
Blogs,TRUE,FALSE,673,102,4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,47,1.22,2.71,276,4.8,27,15,72,0,33,0,0,88,0,378,3147,95.36
Blogs,FALSE,FALSE,162,254,3,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,20,4.23,0.8,203,1.49,13,135,201,9,55,0,0,40,0,457,4665,84.82
